Date,Country,Confirmed,Deaths,Recovered
2020-04-02,Nepal,7343,69,1308
2020-04-05,India,5368,126,1681
2020-04-05,Sri Lanka,8249,748,2885
2020-04-24,Nepal,7313,667,1917
2020-04-27,Sri Lanka,7504,252,2036
2020-04-07,Sri Lanka,6079,40,1505
2020-04-11,India,9984,926,889
2020-04-21,India,6015,186,2419
2020-04-13,Pakistan,4177,42,1508
2020-05-01,Nepal,1982,168,406
2020-04-05,India,3316,192,1452
2020-04-26,Sri Lanka,4536,232,3561
2020-04-16,Bangladesh,9921,174,8458
2020-04-09,Nepal,2049,139,1271
2020-04-17,Bangladesh,3229,245,1620
2020-04-17,Bangladesh,4071,109,2300
2020-04-30,Nepal,1130,82,573
2020-04-14,India,6529,507,1892
2020-04-17,Nepal,5792,231,1663
2020-04-07,India,8164,816,608
2020-04-09,Bangladesh,5734,182,1291
2020-04-11,Bangladesh,9968,392,4987
2020-04-10,Nepal,6046,221,1576
2020-04-21,Sri Lanka,8473,728,1114
2020-04-04,Nepal,6420,509,1045
2020-04-17,Bangladesh,6552,343,3042
2020-04-23,Nepal,5097,125,2642
2020-04-12,Sri Lanka,7055,686,631
2020-04-03,Bangladesh,9822,757,2684
2020-04-20,Nepal,5985,191,4817
2020-04-22,Bangladesh,8387,201,1394
2020-04-25,Sri Lanka,4786,442,3172
2020-04-07,Nepal,7223,448,6711
2020-04-04,Bangladesh,4921,118,579
2020-04-17,Bangladesh,7999,484,2342
2020-04-14,Bangladesh,1482,123,1107
2020-04-08,Pakistan,8845,488,7750
2020-04-06,Pakistan,2908,261,679
2020-04-10,Sri Lanka,2562,251,1060
2020-04-24,Nepal,5419,19,2114
2020-04-02,Sri Lanka,2310,160,1661
2020-04-23,Nepal,4177,89,3086
2020-04-03,India,2452,152,1814
2020-04-12,Nepal,8206,631,5745
2020-04-22,Sri Lanka,4194,14,3623
2020-04-07,Sri Lanka,3484,187,2278
2020-04-24,Nepal,6188,459,4912
2020-04-29,Pakistan,2520,148,422
2020-04-30,India,2600,103,1734
2020-04-14,India,1053,97,192
2020-04-25,Bangladesh,6581,313,3465
2020-04-01,Nepal,9726,504,2807
2020-04-03,India,2127,45,998
2020-04-08,Sri Lanka,7270,206,1593
2020-04-06,India,2970,192,2378
2020-04-08,Pakistan,3970,286,3367
2020-04-23,Bangladesh,5161,193,547
2020-04-05,Pakistan,7616,144,3670
2020-04-24,Pakistan,1253,93,1110
2020-04-26,India,3880,50,209
2020-04-22,Sri Lanka,6891,241,3116
2020-04-20,India,1716,87,694
2020-04-04,Nepal,8383,772,4598
2020-04-10,Sri Lanka,3324,93,1202
2020-04-21,Nepal,7682,112,7422
2020-04-12,Bangladesh,6718,558,517
2020-04-17,Pakistan,2582,151,1114
2020-04-10,India,2855,145,2682
2020-04-02,Bangladesh,2071,147,268
2020-04-11,Nepal,2310,99,1678
2020-04-30,Sri Lanka,5623,384,1592
2020-04-14,India,3709,204,266
2020-04-04,Bangladesh,2157,151,380
2020-04-08,Pakistan,6080,67,488
2020-04-02,Sri Lanka,6886,686,1904
2020-04-30,Pakistan,3298,272,1291
2020-04-04,India,5526,129,1693
2020-04-29,Sri Lanka,1818,106,511
2020-04-11,Bangladesh,8987,867,5097
2020-04-04,Pakistan,7176,710,2883
2020-04-29,Sri Lanka,3199,319,716
2020-04-13,Nepal,9576,904,1429
2020-04-11,Nepal,8008,391,4570
2020-04-21,India,5044,259,691
2020-04-22,India,8583,162,3022
2020-04-11,Bangladesh,1518,100,1074
2020-04-14,Bangladesh,2033,60,1124
2020-04-15,Pakistan,5487,419,1886
2020-04-21,Nepal,5576,520,4188
2020-04-30,Pakistan,3745,353,3028
2020-05-01,India,1506,56,737
2020-04-04,India,8697,91,2259
2020-04-05,Sri Lanka,3388,133,910
2020-04-08,India,3184,60,1533
2020-04-26,Sri Lanka,6799,675,1729
2020-05-01,Nepal,7121,705,870
2020-04-30,Nepal,4550,62,2212
2020-04-26,Sri Lanka,1511,72,1372
2020-04-05,Bangladesh,3556,272,1657
2020-05-01,Nepal,5042,153,2895
2020-04-23,Nepal,7193,704,2981
2020-04-29,Bangladesh,1155,15,648
2020-04-07,Pakistan,6285,398,869
2020-04-17,Bangladesh,6164,583,3448
2020-05-01,Bangladesh,9564,638,2422
2020-04-02,Pakistan,3071,62,2118
2020-04-29,Pakistan,9403,734,1119
2020-04-14,Pakistan,2365,190,951
2020-04-07,Pakistan,1309,50,1234
2020-04-09,Pakistan,2014,100,855
2020-04-01,Nepal,6095,62,4090
2020-04-26,Bangladesh,8575,630,6358
2020-04-27,Sri Lanka,5514,314,483
2020-05-01,Sri Lanka,6317,227,4769
2020-04-06,Pakistan,4036,240,1287
2020-04-28,Pakistan,9819,934,5939
2020-04-11,Bangladesh,7168,139,3327
2020-04-24,Sri Lanka,5882,259,4001
2020-04-28,Pakistan,9024,12,8570
2020-04-15,Nepal,4351,93,3089
2020-05-01,Bangladesh,6355,101,2806
2020-04-17,Nepal,3673,354,3265
2020-04-06,Sri Lanka,1304,106,109
2020-04-18,Bangladesh,9636,141,6049
2020-04-14,Nepal,2839,191,996
2020-04-27,Nepal,6889,541,6032
2020-04-30,Bangladesh,7951,347,2029
2020-04-30,Pakistan,7950,175,108
2020-04-23,India,7763,245,7190
2020-04-20,Bangladesh,2167,56,997
2020-04-16,Nepal,4713,179,3888
2020-04-17,Sri Lanka,3174,19,452
2020-04-22,India,5359,350,2720
2020-04-14,Bangladesh,4773,100,4394
2020-04-09,Sri Lanka,9438,641,5777
2020-04-13,Pakistan,5077,484,3060
2020-05-01,Pakistan,3204,292,943
2020-04-20,Bangladesh,6054,289,5316
2020-04-13,Bangladesh,3885,245,2557
2020-04-01,Pakistan,5269,486,4332
2020-04-08,India,9715,157,1813
2020-04-09,Bangladesh,2918,79,1332
2020-04-25,India,6431,544,1069
2020-04-13,Nepal,9538,212,9072
2020-04-07,Nepal,1161,77,838
2020-04-13,Sri Lanka,6356,243,5142
2020-04-12,Bangladesh,9477,938,7476
2020-04-26,Bangladesh,5205,418,339
2020-04-26,Nepal,5834,242,2925
2020-04-16,Pakistan,7275,450,3729
2020-04-16,Bangladesh,6511,250,2983
2020-04-17,Nepal,5200,198,4436
2020-04-09,Sri Lanka,5660,211,5102
2020-04-11,Pakistan,9523,471,7981
2020-04-17,Nepal,4149,283,1781
2020-04-08,India,3621,18,1207
2020-04-05,Nepal,3835,42,559
2020-05-01,Bangladesh,6460,527,1141
2020-04-11,Pakistan,4646,271,2765
2020-04-14,Nepal,1331,132,1015
2020-04-04,Sri Lanka,2623,53,924
2020-04-17,Bangladesh,4032,191,2194
2020-04-14,Sri Lanka,6114,470,2311
2020-04-08,Nepal,8552,536,6050
2020-04-26,Nepal,1714,41,681
2020-04-29,Bangladesh,1528,30,725
2020-04-18,Nepal,1093,72,106
2020-04-04,Sri Lanka,1251,61,679
2020-04-13,Nepal,1092,15,569
2020-04-23,Bangladesh,8994,632,5459
2020-04-06,Sri Lanka,5540,137,5378
2020-04-14,Pakistan,1559,41,1042
2020-04-24,India,6125,82,5231
2020-04-23,Nepal,6874,319,4229
2020-04-02,Sri Lanka,7246,273,2754
2020-04-07,Bangladesh,3307,41,2375
2020-04-07,Nepal,9207,39,975
2020-04-07,India,3258,56,3057
2020-04-11,Sri Lanka,4861,83,2365
2020-04-27,India,2107,11,1309
2020-04-24,Bangladesh,9803,963,1279
2020-04-12,Sri Lanka,8320,142,5736
2020-04-07,Sri Lanka,1517,81,1265
2020-04-27,Pakistan,9008,192,5733
2020-04-20,India,5758,11,863
2020-04-17,Sri Lanka,2274,226,1159
2020-04-15,Bangladesh,2479,170,1952
2020-04-16,India,9346,342,187
2020-04-27,Pakistan,1463,116,1053
2020-04-21,Nepal,7739,702,5586
2020-04-17,Bangladesh,6766,472,298
2020-04-16,India,2803,184,365
2020-04-03,Nepal,4545,383,3335
2020-04-27,Nepal,5769,494,724
2020-04-27,India,9262,499,4810
2020-04-15,India,5841,187,1938
2020-04-27,Pakistan,4664,78,1530
2020-04-19,India,8246,631,6541
2020-04-13,Pakistan,7471,300,1546
2020-04-08,Bangladesh,7623,17,5299
2020-04-29,Bangladesh,9675,378,4784
2020-04-13,Bangladesh,8935,60,6795
2020-04-07,Sri Lanka,8539,93,4148
2020-04-20,Pakistan,8287,414,5604
2020-04-07,Pakistan,4843,334,2004
2020-04-14,India,8905,612,5645
2020-04-05,Sri Lanka,2520,248,509
2020-04-14,Nepal,1149,42,956
2020-04-08,Sri Lanka,7801,459,1502
2020-04-19,Sri Lanka,4613,226,3064
2020-05-01,Pakistan,8119,610,3989
2020-04-26,Bangladesh,2161,144,1599
2020-04-20,Nepal,1312,129,282
2020-04-04,Pakistan,1848,144,1398
2020-04-18,Pakistan,6378,348,1002
2020-04-24,Bangladesh,4180,252,569
2020-04-04,Sri Lanka,2114,180,630
2020-04-16,Pakistan,2878,28,1945
2020-04-27,Nepal,4211,97,848
2020-04-25,Nepal,9771,550,184
2020-04-03,India,7301,48,6696
2020-04-30,Sri Lanka,7555,25,2724
2020-04-06,Bangladesh,8116,143,7760
2020-04-05,Sri Lanka,9839,266,330
2020-04-15,Bangladesh,4963,349,1528
2020-04-15,Bangladesh,6241,591,2871
2020-04-28,Nepal,1697,128,1437
2020-04-25,Sri Lanka,3473,80,1337
2020-04-09,Nepal,7116,536,4811
2020-05-01,Sri Lanka,4395,394,412
2020-04-10,Sri Lanka,1566,154,781
2020-04-03,Bangladesh,8873,295,5094
2020-04-22,India,1384,122,814
2020-04-30,Pakistan,1816,105,224
2020-04-03,Bangladesh,6902,25,1675
2020-04-09,India,4948,215,151
2020-04-29,Bangladesh,9067,343,1532
2020-04-16,Pakistan,1623,84,436
2020-04-23,Sri Lanka,1189,20,877
2020-04-23,India,8589,325,7650
2020-04-07,Sri Lanka,2414,97,553
2020-04-13,India,1020,23,168
2020-04-07,Bangladesh,5125,139,3112
2020-04-29,Nepal,6336,116,2532
2020-04-25,Nepal,4511,358,2002
2020-04-06,Pakistan,6418,579,3879
2020-04-06,Pakistan,3848,79,385
2020-04-26,Nepal,2458,60,1827
2020-04-22,Sri Lanka,4050,380,3016
2020-04-23,Bangladesh,2513,145,1511
2020-05-01,Nepal,5559,243,4004
2020-04-05,India,4566,34,446
2020-04-29,Sri Lanka,8679,82,7535
2020-04-18,Sri Lanka,1094,62,635
2020-04-04,India,1714,104,172
2020-04-02,Sri Lanka,7670,472,7171
2020-05-01,Sri Lanka,8373,773,5904
2020-04-15,Pakistan,5332,211,1135
2020-04-16,Pakistan,8838,700,7755
2020-04-10,Sri Lanka,7836,107,2557
2020-04-07,Bangladesh,2471,56,1803
2020-04-13,Bangladesh,4076,296,1361
2020-05-01,India,3659,40,1369
2020-04-10,Bangladesh,3928,374,175
2020-04-23,Pakistan,7074,411,1961
2020-04-27,Sri Lanka,2901,156,1291
2020-04-02,Sri Lanka,2830,175,1628
2020-04-25,Pakistan,9208,35,7976
2020-04-14,Sri Lanka,5959,407,3693
2020-04-19,Pakistan,5451,192,2381
2020-04-01,India,9327,820,4651
2020-04-21,Bangladesh,6224,467,2741
2020-04-28,Pakistan,6856,289,2118
2020-04-12,India,4281,112,1447
2020-04-07,Sri Lanka,3187,212,813
2020-04-12,India,9508,127,1460
2020-04-24,India,7702,593,5525
2020-04-08,Sri Lanka,6096,497,680
2020-05-01,Pakistan,6891,581,4096
2020-04-09,Bangladesh,9918,583,9188
2020-04-15,Nepal,6483,310,6016
2020-04-08,Sri Lanka,7973,795,329
2020-04-10,India,4064,360,355
2020-04-17,Nepal,6344,302,1634
2020-04-27,Nepal,4575,52,291
2020-04-20,Sri Lanka,1124,48,108
2020-04-08,Nepal,6582,410,4008
2020-04-28,Nepal,9886,283,5372
2020-04-15,India,4085,403,1850
2020-04-09,Nepal,2370,186,155
2020-04-12,Nepal,2717,27,2417
2020-04-30,India,2871,169,1639
2020-04-13,Sri Lanka,8147,168,4558
2020-04-19,Bangladesh,6354,495,2629
2020-04-23,Sri Lanka,1612,73,433
2020-04-09,Nepal,1498,60,499
2020-04-27,Sri Lanka,9157,341,5529
2020-04-09,Nepal,3746,121,2835
2020-04-01,India,2813,184,2431
2020-04-06,India,4676,27,4552
2020-04-09,Pakistan,7119,372,3104
2020-04-10,Bangladesh,4402,102,3920
2020-04-24,Nepal,8427,267,2759
2020-04-13,Nepal,7194,422,3332
2020-04-16,Nepal,2004,34,478
2020-04-06,India,5682,477,1950
2020-04-27,Bangladesh,9367,97,1778
2020-04-06,Sri Lanka,7865,635,2012
2020-04-03,India,8464,694,3039
2020-04-25,Nepal,5591,108,5369
2020-04-29,India,6810,270,1480
2020-04-18,India,3733,373,568
2020-04-24,India,3891,168,435
2020-04-26,India,7156,137,3333
2020-04-19,Sri Lanka,2398,154,1778
2020-04-17,India,2223,46,1656
2020-04-18,India,4461,407,307
2020-04-11,Bangladesh,6188,57,5107
2020-04-17,Pakistan,6163,228,5138
2020-04-18,Nepal,2958,10,664
2020-04-19,Sri Lanka,2529,34,1470
2020-04-21,Pakistan,3092,172,1673
2020-04-09,Sri Lanka,5877,194,1335
2020-04-26,Bangladesh,7931,144,373
2020-04-30,India,9594,659,8595
2020-04-21,Bangladesh,9330,379,6248
2020-04-29,Bangladesh,2924,236,1563
2020-04-10,Bangladesh,7705,470,6430
2020-04-16,Bangladesh,5144,77,2517
2020-04-11,Sri Lanka,5897,124,3865
2020-04-09,Pakistan,9565,869,951
2020-04-15,India,6446,530,505
2020-04-17,India,9783,439,471
2020-05-01,Pakistan,2408,32,1089
2020-04-29,Bangladesh,1091,53,702
2020-04-14,Bangladesh,8743,401,4588
2020-04-12,Sri Lanka,4392,144,1896
2020-04-26,India,4809,291,3589
2020-04-14,Bangladesh,5584,109,1222
2020-04-01,Sri Lanka,7159,649,3472
2020-04-23,Bangladesh,8206,591,5213
2020-04-26,India,6382,530,2522
2020-04-20,Sri Lanka,6146,368,2272
2020-04-25,India,7917,120,6809
2020-04-01,Bangladesh,1349,11,1001
2020-04-20,Pakistan,8684,567,5015
2020-04-11,Sri Lanka,6807,32,6374
2020-04-10,Bangladesh,3886,65,3563
2020-04-19,Nepal,1478,90,513
2020-04-20,Nepal,6069,529,4531
2020-04-02,Sri Lanka,3393,11,1415
2020-04-25,India,3566,223,1649
2020-04-11,Bangladesh,2105,136,576
2020-04-29,Pakistan,7506,607,3156
2020-04-21,Bangladesh,6691,51,4096
2020-04-23,Bangladesh,6730,191,4528
2020-04-18,Bangladesh,8013,514,3925
2020-04-03,Nepal,4150,295,1166
2020-04-29,Bangladesh,3150,18,2506
2020-04-23,Pakistan,4883,313,2662
2020-04-08,Sri Lanka,2490,211,541
2020-05-01,Sri Lanka,9661,200,9058
2020-04-08,Pakistan,1992,136,609
2020-04-03,Bangladesh,4972,434,1990
2020-04-24,India,9609,378,6936
2020-04-30,India,5553,184,5065
2020-04-06,India,8903,554,2586
2020-04-10,Bangladesh,6316,432,5357
2020-04-30,Pakistan,8629,754,3324
2020-04-07,Bangladesh,8657,22,7290
2020-04-25,India,9178,352,4558
2020-04-16,Bangladesh,9089,559,6852
2020-04-28,Pakistan,7368,120,4077
2020-04-20,Sri Lanka,2803,236,255
2020-04-13,Sri Lanka,6776,640,5152
2020-04-01,Bangladesh,6323,345,4904
2020-04-19,Bangladesh,3916,157,1375
2020-04-01,Sri Lanka,1720,76,372
2020-04-26,Sri Lanka,9026,499,5517
2020-04-09,Sri Lanka,6834,654,3713
2020-04-18,Pakistan,4296,160,2075
2020-04-13,Bangladesh,2811,11,1925
2020-04-04,India,1030,79,909
2020-04-16,Sri Lanka,9471,869,3325
2020-04-16,India,7993,635,3432
2020-04-10,India,8803,261,8202
2020-04-15,Nepal,9672,590,3091
2020-04-20,Sri Lanka,9647,676,466
2020-04-15,Nepal,8336,610,7606
2020-04-06,Sri Lanka,6912,186,3888
2020-04-07,Pakistan,3734,373,1599
2020-04-18,Bangladesh,7098,32,6472
2020-04-15,Pakistan,9055,571,7178
2020-04-10,Bangladesh,4321,69,1831
2020-04-27,India,7146,33,5198
2020-04-22,Nepal,2083,101,1426
2020-04-27,Nepal,3182,30,1092
2020-04-14,India,8817,51,4272
2020-04-02,Nepal,3710,152,2221
2020-04-18,India,9908,375,7070
2020-04-05,India,5988,379,5152
2020-04-30,India,1896,127,648
2020-04-28,Pakistan,5397,333,1705
2020-04-06,Nepal,1984,42,768
2020-04-16,Nepal,8589,678,5798
2020-04-10,Sri Lanka,5020,90,4015
2020-04-10,Sri Lanka,5325,501,4758
2020-04-14,Bangladesh,7713,195,5239
2020-04-27,Nepal,2341,122,1853
2020-04-01,Bangladesh,7026,627,6171
2020-05-01,Sri Lanka,8392,560,6343
2020-04-20,Bangladesh,8725,374,6188
2020-04-28,Nepal,2240,187,1589
2020-05-01,Pakistan,7431,357,3840
2020-04-09,Pakistan,7805,89,2912
2020-04-15,Nepal,2818,25,1815
2020-04-27,India,7650,593,5209
2020-04-30,India,6011,219,1538
2020-05-01,Bangladesh,6905,37,2200
2020-04-12,India,8862,278,3519
2020-04-15,Bangladesh,3013,245,409
2020-04-16,Nepal,4584,38,2740
2020-04-17,Nepal,2668,51,1007
2020-04-22,Nepal,3306,10,1130
2020-04-23,Nepal,9301,551,631
2020-04-29,India,6877,289,2015
2020-04-14,Nepal,9103,237,612
2020-04-22,Pakistan,9283,821,414
2020-04-05,Nepal,6836,297,6339
2020-04-09,Nepal,8783,444,8080
2020-04-17,Sri Lanka,7579,114,3526
2020-04-15,India,6247,529,5294
2020-04-17,Sri Lanka,6911,27,707
2020-04-29,India,1852,151,867
2020-04-07,Nepal,7022,643,3482
2020-04-04,Sri Lanka,2839,22,139
2020-04-30,Sri Lanka,9022,50,7175
2020-04-11,India,2723,227,804
2020-04-28,Bangladesh,9090,227,6243
2020-04-15,Bangladesh,9517,79,3483
2020-04-12,Bangladesh,7355,635,812
2020-04-07,Bangladesh,8468,791,3239
2020-04-11,Bangladesh,6757,654,3318
2020-04-29,Bangladesh,1566,84,208
2020-04-06,Bangladesh,8718,205,6908
2020-04-08,Bangladesh,7623,642,1853
2020-04-25,Pakistan,6245,260,1140
2020-04-21,Sri Lanka,2697,235,2090
2020-04-22,India,4107,252,2530
2020-04-20,Nepal,7190,685,5868
2020-04-05,Pakistan,4096,301,2116
2020-04-04,Nepal,3998,263,1105
2020-04-24,India,2435,76,1909
2020-04-20,India,8010,258,5883
2020-04-23,India,6459,601,3016
2020-04-10,Sri Lanka,3202,242,2410
2020-04-04,Sri Lanka,4640,324,1754
2020-04-23,Sri Lanka,5776,15,1752
2020-05-01,Sri Lanka,4541,51,3295
2020-04-04,Sri Lanka,8307,829,6994
2020-04-03,Sri Lanka,6733,631,1541
2020-04-17,India,3659,301,2107
2020-04-03,India,4092,314,553
2020-04-18,Pakistan,2678,198,1455
2020-04-17,India,4624,74,3626
2020-04-11,Sri Lanka,1108,28,328
2020-04-22,Pakistan,2055,88,1588
2020-04-10,Pakistan,5855,422,312
2020-04-20,Bangladesh,3389,298,1296
2020-04-04,Sri Lanka,1349,64,334
2020-04-06,Bangladesh,7882,208,1632
2020-04-06,India,3907,79,2387
2020-04-12,India,1639,80,704
2020-04-24,India,1960,79,1123
2020-04-18,Sri Lanka,2415,33,418
2020-04-11,Bangladesh,5149,115,323
2020-04-26,Nepal,5016,303,3532
2020-04-26,Bangladesh,5788,320,1258
2020-04-01,Pakistan,5030,232,4625
2020-04-18,India,4992,242,2563
2020-04-05,Sri Lanka,9414,202,8417
2020-04-03,Bangladesh,1711,45,1359
2020-04-02,India,3069,301,615
2020-04-02,India,3148,276,2840
2020-04-06,India,2745,180,2174
2020-04-12,Nepal,1560,119,458
2020-04-21,Sri Lanka,8185,562,7141
2020-04-20,Sri Lanka,8081,575,1485
2020-04-01,Nepal,2953,264,1694
2020-04-26,Bangladesh,2875,257,1810
2020-04-01,India,7579,469,2580
2020-04-06,Bangladesh,1847,55,786
2020-04-18,Nepal,7219,396,4703
2020-04-09,Bangladesh,6171,154,5594
2020-05-01,Bangladesh,1625,82,795
2020-04-24,Nepal,6281,253,5075
2020-04-25,Sri Lanka,6831,229,3553
2020-04-05,Pakistan,3392,72,259
2020-04-14,Nepal,7080,570,2709
2020-04-28,Nepal,2479,87,2226
2020-04-22,Nepal,4076,255,2834
2020-04-02,Pakistan,3336,145,2799
2020-04-15,Sri Lanka,9046,211,4614
2020-04-06,India,4451,312,3878
2020-04-17,Nepal,8217,814,5588
2020-04-27,India,8335,96,7445
2020-04-12,Bangladesh,4077,108,1893
2020-04-07,Bangladesh,9844,162,2664
2020-04-12,Bangladesh,1910,123,197
2020-04-03,Pakistan,6185,538,5510
2020-04-17,Nepal,9377,411,4229
2020-04-02,India,2874,117,2122
2020-04-02,Bangladesh,4327,332,3032
2020-04-03,Nepal,5326,67,5016
2020-04-29,Pakistan,2972,168,2430
2020-04-11,Bangladesh,4599,154,3222
2020-04-04,Nepal,4080,214,213
2020-04-01,Bangladesh,9042,897,3191
2020-04-12,India,5072,23,4631
2020-04-01,Bangladesh,2140,165,139
2020-04-28,Nepal,1343,16,350
2020-04-03,Sri Lanka,6567,178,1939
2020-04-21,India,8707,684,7507
2020-04-21,Nepal,4954,300,1295
2020-04-18,India,1449,107,1295
2020-04-17,India,8685,220,6492
2020-04-19,Pakistan,4080,88,944
2020-04-03,India,9639,612,7969
2020-04-05,India,3566,19,415
2020-04-04,Nepal,3980,24,247
2020-04-25,India,2038,164,834
2020-04-23,Pakistan,4185,102,3999
2020-04-11,Bangladesh,2037,125,407
2020-04-03,Sri Lanka,4262,14,3017
2020-04-09,India,5569,494,4525
2020-04-11,Pakistan,8426,313,1417
2020-04-19,Nepal,7635,204,3554
2020-04-04,Nepal,9780,298,3454
2020-04-30,Nepal,9756,937,1515
2020-04-08,Nepal,2696,23,1645
2020-04-18,Sri Lanka,1617,58,913
2020-04-02,Nepal,6560,239,4357
2020-04-20,Sri Lanka,1084,28,688
2020-04-05,Sri Lanka,9180,153,1204
2020-04-17,Bangladesh,1478,18,1332
2020-04-05,India,6901,690,3284
2020-04-20,India,6866,170,5750
2020-04-14,Sri Lanka,1391,123,764
2020-04-19,Pakistan,6864,62,5174
2020-04-06,India,1093,45,309
2020-04-16,Bangladesh,5971,587,4774
2020-04-09,Pakistan,1290,59,543
2020-04-18,India,7320,519,5432
2020-04-05,Sri Lanka,2436,176,464
2020-04-11,Nepal,2248,198,1326
2020-04-20,Pakistan,9395,609,408
2020-04-28,India,1311,48,277
2020-04-04,Bangladesh,5297,284,2395
2020-04-27,Sri Lanka,3224,206,307
2020-04-11,Pakistan,7934,550,684
2020-04-10,Pakistan,5948,428,696
2020-04-21,Sri Lanka,7090,72,3445
2020-04-18,Pakistan,8862,863,2377
2020-04-01,Pakistan,4751,98,409
2020-04-23,Sri Lanka,9308,308,5000
2020-04-24,Nepal,3447,141,1033
2020-04-23,Bangladesh,3030,87,1854
2020-04-20,Nepal,5151,400,4057
2020-04-01,Bangladesh,6671,403,1593
2020-04-09,Nepal,6025,229,1374
2020-04-01,Sri Lanka,1386,110,1027
2020-04-11,Sri Lanka,2813,10,1745
2020-04-02,Pakistan,2222,174,1777
2020-04-08,Nepal,1151,89,554
2020-04-21,Pakistan,6514,515,5586
2020-04-06,Sri Lanka,4842,413,1984
2020-04-17,India,3155,218,1769
2020-04-23,Sri Lanka,3228,132,719
2020-04-01,Sri Lanka,2857,108,105
2020-04-04,Nepal,7646,650,2239
2020-04-10,Sri Lanka,1487,119,1120
2020-04-15,India,4290,399,1989
2020-04-26,Pakistan,7241,213,291
2020-04-27,Sri Lanka,7536,620,2827
2020-04-14,Pakistan,2009,34,246
2020-04-09,Sri Lanka,1168,65,425
2020-04-11,India,2115,36,471
2020-04-01,Nepal,6957,379,719
2020-04-05,Bangladesh,7700,125,4624
2020-04-09,Pakistan,6840,645,3318
2020-04-19,Sri Lanka,7062,302,917
2020-04-08,Bangladesh,1303,17,721
2020-04-14,Sri Lanka,6492,55,4910
2020-04-02,India,4209,114,3864
2020-04-27,Nepal,2649,60,751
2020-04-05,India,5790,284,1580
2020-04-21,Bangladesh,3167,169,2495
2020-04-28,Nepal,7275,695,5672
2020-05-01,Nepal,8624,164,8270
2020-04-06,India,8098,203,1860
2020-04-08,Sri Lanka,1268,35,486
2020-04-20,Pakistan,3375,236,1966
2020-04-21,Bangladesh,4838,334,3778
2020-04-05,India,6079,422,5366
2020-04-11,India,4227,12,2321
2020-04-25,Pakistan,8157,420,1582
2020-04-21,Sri Lanka,5234,132,4917
2020-04-04,India,7425,388,3946
2020-04-20,Bangladesh,7384,75,958
2020-04-08,Sri Lanka,9795,351,7395
2020-04-12,Pakistan,3829,109,3181
2020-04-17,Sri Lanka,5166,375,2078
2020-04-23,India,7572,734,4901
2020-04-24,Sri Lanka,9518,274,957
2020-04-05,Pakistan,4428,263,1349
2020-04-06,India,7601,251,3596
2020-04-13,Sri Lanka,8223,611,6169
2020-04-08,Nepal,9697,759,8706
2020-04-29,Bangladesh,9401,187,1093
2020-04-03,Bangladesh,9842,839,7666
2020-04-09,Sri Lanka,8961,635,5240
2020-04-11,India,2337,51,1433
2020-04-15,Sri Lanka,9276,507,1840
2020-04-01,Sri Lanka,1409,86,595
2020-04-17,India,6289,203,2842
2020-04-26,Bangladesh,5507,217,5116
2020-04-25,Nepal,8790,594,3302
2020-04-29,Sri Lanka,2619,134,1175
2020-04-19,Nepal,8829,541,4405
2020-04-25,Sri Lanka,1853,19,1663
2020-04-26,India,3025,285,2391
2020-04-10,Pakistan,9530,41,1362
2020-04-02,Bangladesh,8418,311,349
2020-04-16,Pakistan,6286,437,2219
2020-04-19,Pakistan,1188,14,995
2020-04-12,Pakistan,1132,78,325
2020-04-10,Nepal,6146,522,4052
2020-04-16,Bangladesh,1044,61,161
2020-04-07,India,3107,106,2436
2020-04-04,Nepal,3092,271,1795
2020-04-29,Pakistan,2013,142,1266
2020-04-19,Pakistan,6823,92,5050
2020-05-01,Nepal,1355,79,699
2020-04-07,Sri Lanka,4775,398,152
2020-04-05,Nepal,4194,260,2950
2020-04-26,Pakistan,4160,332,733
2020-04-03,Pakistan,8583,146,5992
2020-04-04,Sri Lanka,3081,55,1049
2020-04-04,Pakistan,3596,51,444
2020-04-16,India,4926,63,1703
2020-04-17,Pakistan,7723,115,7235
2020-04-17,Pakistan,7973,777,6138
2020-04-17,Sri Lanka,2975,151,1585
2020-04-11,Bangladesh,6326,278,3981
2020-04-11,Bangladesh,7659,237,1297
2020-04-06,Pakistan,8174,144,1590
2020-04-08,Nepal,4982,153,2880
2020-04-06,India,7498,259,7033
2020-04-11,Sri Lanka,6729,414,1770
2020-04-28,Bangladesh,1886,31,1340
2020-04-27,India,8374,183,2334
2020-04-12,Sri Lanka,4001,384,2996
2020-04-09,India,1548,103,797
2020-04-04,Sri Lanka,6105,20,5641
2020-04-07,Nepal,4635,209,1031
2020-04-13,Sri Lanka,2568,199,476
2020-04-10,Bangladesh,6039,90,4570
2020-04-16,Pakistan,7926,719,6423
2020-04-21,Sri Lanka,7416,566,1721
2020-04-28,Pakistan,1415,12,144
2020-04-16,India,8530,621,6519
2020-04-24,Sri Lanka,5143,230,2576
2020-04-01,Bangladesh,2239,207,581
2020-04-01,Bangladesh,4624,203,3613
2020-04-09,Bangladesh,5936,451,3855
2020-04-29,India,2594,76,1992
2020-04-02,India,8560,298,3907
2020-04-08,India,9388,542,7281
2020-04-12,India,8397,441,5509
2020-04-30,India,1122,108,542
2020-04-29,Sri Lanka,8457,377,4244
2020-04-12,Pakistan,7287,209,1944
2020-04-27,Bangladesh,1719,35,381
2020-04-01,Nepal,8188,493,5430
2020-04-10,Pakistan,7237,509,2987
2020-04-18,Sri Lanka,3809,331,1237
